"","Country","date","in_lockdown"
"872","Austria",2007-05-22,0
"873","Austria",2007-05-23,0
"874","Austria",2007-05-24,0
"875","Austria",2007-05-25,0
"876","Austria",2007-05-26,0
"877","Austria",2007-05-27,0
"878","Austria",2007-05-28,0
"879","Austria",2007-05-29,0
"880","Austria",2007-05-30,0
"881","Austria",2007-05-31,0
"882","Austria",2007-06-01,0
"883","Austria",2007-06-02,0
"884","Austria",2007-06-03,0
"885","Austria",2007-06-04,0
"886","Austria",2007-06-05,0
"887","Austria",2007-06-06,0
"888","Austria",2007-06-07,0
"889","Austria",2007-06-08,0
"890","Austria",2007-06-09,0
"891","Austria",2007-06-10,0
"892","Austria",2007-06-11,0
"893","Austria",2007-06-12,0
"894","Austria",2007-06-13,0
"895","Austria",2007-06-14,0
"896","Austria",2007-06-15,0
"897","Austria",2007-06-16,0
"898","Austria",2007-06-17,0
"899","Austria",2007-06-18,0
"900","Austria",2007-06-19,0
"901","Austria",2007-06-20,0
"902","Austria",2007-06-21,0
"903","Austria",2007-06-22,0
"904","Austria",2007-06-23,0
"905","Austria",2007-06-24,0
"906","Austria",2007-06-25,0
"907","Austria",2007-06-26,0
"908","Austria",2007-06-27,0
"909","Austria",2007-06-28,0
"910","Austria",2007-06-29,0
"911","Austria",2007-06-30,0
"912","Austria",2007-07-01,0
"913","Austria",2007-07-02,0
"914","Austria",2007-07-03,0
"915","Austria",2007-07-04,0
"916","Austria",2007-07-05,0
"917","Austria",2007-07-06,0
"918","Austria",2007-07-07,0
"919","Austria",2007-07-08,0
"920","Austria",2007-07-09,0
"921","Austria",2007-07-10,0
"922","Austria",2007-07-11,0
"923","Austria",2007-07-12,0
"924","Austria",2007-07-13,0
"925","Austria",2007-07-14,0
"926","Austria",2007-07-15,0
"927","Austria",2007-07-16,0
"928","Austria",2007-07-17,0
"929","Austria",2007-07-18,0
"930","Austria",2007-07-19,0
"931","Austria",2007-07-20,0
"932","Austria",2007-07-21,0
"933","Austria",2007-07-22,0
"934","Austria",2007-07-23,0
"935","Austria",2007-07-24,0
"936","Austria",2007-07-25,0
"937","Austria",2007-07-26,0
"938","Austria",2007-07-27,0
"939","Austria",2007-07-28,0
"940","Austria",2007-07-29,0
"941","Austria",2007-07-30,0
"942","Austria",2007-07-31,0
"943","Austria",2007-08-01,0
"944","Austria",2007-08-02,0
"945","Austria",2007-08-03,0
"946","Austria",2007-08-04,0
"947","Austria",2007-08-05,0
"948","Austria",2007-08-06,0
"949","Austria",2007-08-07,0
"950","Austria",2007-08-08,0
"951","Austria",2007-08-09,0
"952","Austria",2007-08-10,0
"953","Austria",2007-08-11,0
"954","Austria",2007-08-12,0
"955","Austria",2007-08-13,0
"956","Austria",2007-08-14,0
"957","Austria",2007-08-15,0
"958","Austria",2007-08-16,0
"959","Austria",2007-08-17,0
"960","Austria",2007-08-18,0
"961","Austria",2007-08-19,0
"962","Austria",2007-08-20,0
"963","Austria",2007-08-21,0
"964","Austria",2007-08-22,0
"965","Austria",2007-08-23,0
"966","Austria",2007-08-24,0
"967","Austria",2007-08-25,0
"968","Austria",2007-08-26,0
"969","Austria",2007-08-27,0
"970","Austria",2007-08-28,0
"971","Austria",2007-08-29,0
"972","Austria",2007-08-30,0
"973","Austria",2007-08-31,0
"974","Austria",2007-09-01,0
"975","Austria",2007-09-02,0
"976","Austria",2007-09-03,0
"977","Austria",2007-09-04,0
"978","Austria",2007-09-05,0
"979","Austria",2007-09-06,0
"980","Austria",2007-09-07,0
"981","Austria",2007-09-08,0
"982","Austria",2007-09-09,0
"983","Austria",2007-09-10,0
"984","Austria",2007-09-11,0
"985","Austria",2007-09-12,0
"986","Austria",2007-09-13,0
"987","Austria",2007-09-14,0
"988","Austria",2007-09-15,0
"989","Austria",2007-09-16,0
"990","Austria",2007-09-17,0
"991","Austria",2007-09-18,0
"992","Austria",2007-09-19,0
"993","Austria",2007-09-20,0
"994","Austria",2007-09-21,0
"995","Austria",2007-09-22,0
"996","Austria",2007-09-23,0
"997","Austria",2007-09-24,0
"998","Austria",2007-09-25,0
"999","Austria",2007-09-26,0
"1000","Austria",2007-09-27,0
"1001","Austria",2007-09-28,0
"1002","Austria",2007-09-29,0
"1003","Austria",2007-09-30,0
"1004","Austria",2007-10-01,0
"1005","Austria",2007-10-02,0
"1006","Austria",2007-10-03,0
"1007","Austria",2007-10-04,0
"1008","Austria",2007-10-05,0
"1009","Austria",2007-10-06,0
"1010","Austria",2007-10-07,0
"1011","Austria",2007-10-08,0
"1012","Austria",2007-10-09,0
"1013","Austria",2007-10-10,0
"1014","Austria",2007-10-11,0
"1015","Austria",2007-10-12,0
"1016","Austria",2007-10-13,0
"1017","Austria",2007-10-14,0
"1018","Austria",2007-10-15,0
"1019","Austria",2007-10-16,0
"1020","Austria",2007-10-17,0
"1021","Austria",2007-10-18,0
"1022","Austria",2007-10-19,0
"1023","Austria",2007-10-20,0
"1024","Austria",2007-10-21,0
"1025","Austria",2007-10-22,0
"1026","Austria",2007-10-23,0
"1027","Austria",2007-10-24,0
"1028","Austria",2007-10-25,0
"1029","Austria",2007-10-26,0
"1030","Austria",2007-10-27,0
"1031","Austria",2007-10-28,0
"1032","Austria",2007-10-29,0
"1033","Austria",2007-10-30,0
"1034","Austria",2007-10-31,0
"1035","Austria",2007-11-01,0
"1036","Austria",2007-11-02,0
"1037","Austria",2007-11-03,0
"1038","Austria",2007-11-04,0
"1039","Austria",2007-11-05,0
"1040","Austria",2007-11-06,0
"1041","Austria",2007-11-07,0
"1042","Austria",2007-11-08,0
"1043","Austria",2007-11-09,0
"1044","Austria",2007-11-10,0
"1045","Austria",2007-11-11,0
"1046","Austria",2007-11-12,0
"1047","Austria",2007-11-13,0
"1048","Austria",2007-11-14,0
"1049","Austria",2007-11-15,0
"1050","Austria",2007-11-16,0
"1051","Austria",2007-11-17,0
"1052","Austria",2007-11-18,0
"1053","Austria",2007-11-19,0
"1054","Austria",2007-11-20,0
"1055","Austria",2007-11-21,0
"1056","Austria",2007-11-22,0
"1057","Austria",2007-11-23,0
"1058","Austria",2007-11-24,0
"1059","Austria",2007-11-25,0
"1060","Austria",2007-11-26,0
"1061","Austria",2007-11-27,0
"1062","Austria",2007-11-28,0
"1063","Austria",2007-11-29,0
"1064","Austria",2007-11-30,0
"1065","Austria",2007-12-01,0
"1066","Austria",2007-12-02,0
"1067","Austria",2007-12-03,0
"1068","Austria",2007-12-04,0
"1069","Austria",2007-12-05,0
"1070","Austria",2007-12-06,0
"1071","Austria",2007-12-07,0
"1072","Austria",2007-12-08,0
"1073","Austria",2007-12-09,0
"1074","Austria",2007-12-10,0
"1075","Austria",2007-12-11,0
"1076","Austria",2007-12-12,0
"1077","Austria",2007-12-13,0
"1078","Austria",2007-12-14,0
"1079","Austria",2007-12-15,0
"1080","Austria",2007-12-16,0
"1081","Austria",2007-12-17,0
"1082","Austria",2007-12-18,0
"1083","Austria",2007-12-19,0
"1084","Austria",2007-12-20,0
"1085","Austria",2007-12-21,0
"1086","Austria",2007-12-22,0
"1087","Austria",2007-12-23,0
"1088","Austria",2007-12-24,0
"1089","Austria",2007-12-25,0
"1090","Austria",2007-12-26,0
"1091","Austria",2007-12-27,0
"1092","Austria",2007-12-28,0
"1093","Austria",2007-12-29,0
"1094","Austria",2007-12-30,0
"1095","Austria",2007-12-31,0
"1096","Austria",2008-01-01,0
"1097","Austria",2008-01-02,0
"1098","Austria",2008-01-03,0
"1099","Austria",2008-01-04,0
"1100","Austria",2008-01-05,0
"1101","Austria",2008-01-06,0
"1102","Austria",2008-01-07,0
"1103","Austria",2008-01-08,0
"1104","Austria",2008-01-09,0
"1105","Austria",2008-01-10,0
"1106","Austria",2008-01-11,0
"1107","Austria",2008-01-12,0
"1108","Austria",2008-01-13,0
"1109","Austria",2008-01-14,0
"1110","Austria",2008-01-15,0
"1111","Austria",2008-01-16,0
"1112","Austria",2008-01-17,0
"1113","Austria",2008-01-18,0
"1114","Austria",2008-01-19,0
"1115","Austria",2008-01-20,0
"1116","Austria",2008-01-21,0
"1117","Austria",2008-01-22,0
"1118","Austria",2008-01-23,0
"1119","Austria",2008-01-24,0
"1120","Austria",2008-01-25,0
"1121","Austria",2008-01-26,0
"1122","Austria",2008-01-27,0
"1123","Austria",2008-01-28,0
"1124","Austria",2008-01-29,0
"1125","Austria",2008-01-30,0
"1126","Austria",2008-01-31,0
"1127","Austria",2008-02-01,0
"1128","Austria",2008-02-02,0
"1129","Austria",2008-02-03,0
"1130","Austria",2008-02-04,0
"1131","Austria",2008-02-05,0
"1132","Austria",2008-02-06,0
"1133","Austria",2008-02-07,0
"1134","Austria",2008-02-08,0
"1135","Austria",2008-02-09,0
"1136","Austria",2008-02-10,0
"1137","Austria",2008-02-11,0
"1138","Austria",2008-02-12,0
"1139","Austria",2008-02-13,0
"1140","Austria",2008-02-14,0
"1141","Austria",2008-02-15,0
"1142","Austria",2008-02-16,0
"1143","Austria",2008-02-17,0
"1144","Austria",2008-02-18,0
"1145","Austria",2008-02-19,0
"1146","Austria",2008-02-20,0
"1147","Austria",2008-02-21,0
"1148","Austria",2008-02-22,0
"1149","Austria",2008-02-23,0
"1150","Austria",2008-02-24,0
"1151","Austria",2008-02-25,0
"1152","Austria",2008-02-26,0
"1153","Austria",2008-02-27,0
"1154","Austria",2008-02-28,0
"1155","Austria",2008-02-29,0
"1156","Austria",2008-03-01,0
"1157","Austria",2008-03-02,0
"1158","Austria",2008-03-03,0
"1159","Austria",2008-03-04,0
"1160","Austria",2008-03-05,0
"1161","Austria",2008-03-06,0
"1162","Austria",2008-03-07,0
"1163","Austria",2008-03-08,0
"1164","Austria",2008-03-09,0
"1165","Austria",2008-03-10,0
"1166","Austria",2008-03-11,0
"1167","Austria",2008-03-12,0
"1168","Austria",2008-03-13,0
"1169","Austria",2008-03-14,0
"1170","Austria",2008-03-15,0
"1171","Austria",2008-03-16,0
"1172","Austria",2008-03-17,0
"1173","Austria",2008-03-18,0
"1174","Austria",2008-03-19,0
"1175","Austria",2008-03-20,0
"1176","Austria",2008-03-21,0
"1177","Austria",2008-03-22,0
"1178","Austria",2008-03-23,0
"1179","Austria",2008-03-24,0
"1180","Austria",2008-03-25,0
"1181","Austria",2008-03-26,0
"1182","Austria",2008-03-27,0
"1183","Austria",2008-03-28,0
"1184","Austria",2008-03-29,0
"1185","Austria",2008-03-30,0
"1186","Austria",2008-03-31,0
"1187","Austria",2008-04-01,0
"1188","Austria",2008-04-02,0
"1189","Austria",2008-04-03,0
"1190","Austria",2008-04-04,0
"1191","Austria",2008-04-05,0
"1192","Austria",2008-04-06,0
"1193","Austria",2008-04-07,0
"1194","Austria",2008-04-08,0
"1195","Austria",2008-04-09,0
"1196","Austria",2008-04-10,0
"1197","Austria",2008-04-11,0
"1198","Austria",2008-04-12,0
"1199","Austria",2008-04-13,0
"1200","Austria",2008-04-14,0
"1201","Austria",2008-04-15,0
"1202","Austria",2008-04-16,0
"1203","Austria",2008-04-17,0
"1204","Austria",2008-04-18,0
"1205","Austria",2008-04-19,0
"1206","Austria",2008-04-20,0
"1207","Austria",2008-04-21,0
"1208","Austria",2008-04-22,0
"1209","Austria",2008-04-23,0
"1210","Austria",2008-04-24,0
"1211","Austria",2008-04-25,0
"1212","Austria",2008-04-26,0
"1213","Austria",2008-04-27,0
"1214","Austria",2008-04-28,0
"1215","Austria",2008-04-29,0
"1216","Austria",2008-04-30,0
"1217","Austria",2008-05-01,0
"1218","Austria",2008-05-02,0
"1219","Austria",2008-05-03,0
"1220","Austria",2008-05-04,0
"1221","Austria",2008-05-05,0
"1222","Austria",2008-05-06,0
"1223","Austria",2008-05-07,0
"1224","Austria",2008-05-08,0
"1225","Austria",2008-05-09,0
"1226","Austria",2008-05-10,0
"1227","Austria",2008-05-11,0
"1228","Austria",2008-05-12,0
"1229","Austria",2008-05-13,0
"1230","Austria",2008-05-14,0
"1231","Austria",2008-05-15,0
"1232","Austria",2008-05-16,0
"1233","Austria",2008-05-17,0
"1234","Austria",2008-05-18,0
"1235","Austria",2008-05-19,0
"1236","Austria",2008-05-20,0
"1237","Austria",2008-05-21,0
"1238","Austria",2008-05-22,0
"1239","Austria",2008-05-23,0
"1240","Austria",2008-05-24,0
"1241","Austria",2008-05-25,0
"1242","Austria",2008-05-26,0
"1243","Austria",2008-05-27,0
"1244","Austria",2008-05-28,0
"1245","Austria",2008-05-29,0
"1246","Austria",2008-05-30,0
"1247","Austria",2008-05-31,0
"1248","Austria",2008-06-01,0
"1249","Austria",2008-06-02,0
"1250","Austria",2008-06-03,0
"1251","Austria",2008-06-04,0
"1252","Austria",2008-06-05,0
"1253","Austria",2008-06-06,0
"1254","Austria",2008-06-07,0
"1255","Austria",2008-06-08,0
"1256","Austria",2008-06-09,0
"1257","Austria",2008-06-10,0
"1258","Austria",2008-06-11,0
"1259","Austria",2008-06-12,0
"1260","Austria",2008-06-13,0
"1261","Austria",2008-06-14,0
"1262","Austria",2008-06-15,0
"1263","Austria",2008-06-16,0
"1264","Austria",2008-06-17,0
"1265","Austria",2008-06-18,0
"1266","Austria",2008-06-19,0
"1267","Austria",2008-06-20,0
"1268","Austria",2008-06-21,0
"1269","Austria",2008-06-22,0
"1270","Austria",2008-06-23,0
"1271","Austria",2008-06-24,0
"1272","Austria",2008-06-25,0
"1273","Austria",2008-06-26,0
"1274","Austria",2008-06-27,0
"1275","Austria",2008-06-28,0
"1276","Austria",2008-06-29,0
"1277","Austria",2008-06-30,0
"1278","Austria",2008-07-01,0
"1279","Austria",2008-07-02,0
"1280","Austria",2008-07-03,0
"1281","Austria",2008-07-04,0
"1282","Austria",2008-07-05,0
"1283","Austria",2008-07-06,0
"1284","Austria",2008-07-07,0
"1285","Austria",2008-07-08,0
"1286","Austria",2008-07-09,0
"1287","Austria",2008-07-10,0
"1288","Austria",2008-07-11,0
"1289","Austria",2008-07-12,0
"1290","Austria",2008-07-13,0
"1291","Austria",2008-07-14,0
"1292","Austria",2008-07-15,0
"1293","Austria",2008-07-16,0
"1294","Austria",2008-07-17,0
"1295","Austria",2008-07-18,0
"1296","Austria",2008-07-19,0
"1297","Austria",2008-07-20,0
"1298","Austria",2008-07-21,0
"1299","Austria",2008-07-22,0
"1300","Austria",2008-07-23,0
"1301","Austria",2008-07-24,0
"1302","Austria",2008-07-25,0
"1303","Austria",2008-07-26,0
"1304","Austria",2008-07-27,0
"1305","Austria",2008-07-28,0
"1306","Austria",2008-07-29,0
"1307","Austria",2008-07-30,0
"1308","Austria",2008-07-31,0
"1309","Austria",2008-08-01,0
"1310","Austria",2008-08-02,0
"1311","Austria",2008-08-03,0
"1312","Austria",2008-08-04,0
"1313","Austria",2008-08-05,0
"1314","Austria",2008-08-06,0
"1315","Austria",2008-08-07,0
"1316","Austria",2008-08-08,0
"1317","Austria",2008-08-09,0
"1318","Austria",2008-08-10,0
"1319","Austria",2008-08-11,0
"1320","Austria",2008-08-12,0
"1321","Austria",2008-08-13,0
"1322","Austria",2008-08-14,0
"1323","Austria",2008-08-15,0
"1324","Austria",2008-08-16,0
"1325","Austria",2008-08-17,0
"1326","Austria",2008-08-18,0
"1327","Austria",2008-08-19,0
"1328","Austria",2008-08-20,0
"1329","Austria",2008-08-21,0
"1330","Austria",2008-08-22,0
"1331","Austria",2008-08-23,0
"1332","Austria",2008-08-24,0
"1333","Austria",2008-08-25,0
"1334","Austria",2008-08-26,0
"1335","Austria",2008-08-27,0
"1336","Austria",2008-08-28,0
"1337","Austria",2008-08-29,0
"1338","Austria",2008-08-30,0
"1339","Austria",2008-08-31,0
"1340","Austria",2008-09-01,0
"1341","Austria",2008-09-02,0
"1342","Austria",2008-09-03,0
"1343","Austria",2008-09-04,0
"1344","Austria",2008-09-05,0
"1345","Austria",2008-09-06,0
"1346","Austria",2008-09-07,0
"1347","Austria",2008-09-08,0
"1348","Austria",2008-09-09,0
"1349","Austria",2008-09-10,0
"1350","Austria",2008-09-11,0
"1351","Austria",2008-09-12,0
"1352","Austria",2008-09-13,0
"1353","Austria",2008-09-14,0
"1354","Austria",2008-09-15,0
"1355","Austria",2008-09-16,0
"1356","Austria",2008-09-17,0
"1357","Austria",2008-09-18,0
"1358","Austria",2008-09-19,0
"1359","Austria",2008-09-20,0
"1360","Austria",2008-09-21,0
"1361","Austria",2008-09-22,0
"1362","Austria",2008-09-23,0
"1363","Austria",2008-09-24,0
"1364","Austria",2008-09-25,0
"1365","Austria",2008-09-26,0
"1366","Austria",2008-09-27,0
"1367","Austria",2008-09-28,0
"1368","Austria",2008-09-29,0
"1369","Austria",2008-09-30,0
"1370","Austria",2008-10-01,0
"1371","Austria",2008-10-02,0
"1372","Austria",2008-10-03,0
"1373","Austria",2008-10-04,0
"1374","Austria",2008-10-05,0
"1375","Austria",2008-10-06,0
"1376","Austria",2008-10-07,0
"1377","Austria",2008-10-08,0
"1378","Austria",2008-10-09,0
"1379","Austria",2008-10-10,0
"1380","Austria",2008-10-11,0
"1381","Austria",2008-10-12,0
"1382","Austria",2008-10-13,0
"1383","Austria",2008-10-14,0
"1384","Austria",2008-10-15,0
"1385","Austria",2008-10-16,0
"1386","Austria",2008-10-17,0
"1387","Austria",2008-10-18,0
"1388","Austria",2008-10-19,0
"1389","Austria",2008-10-20,0
"1390","Austria",2008-10-21,0
"1391","Austria",2008-10-22,0
"1392","Austria",2008-10-23,0
"1393","Austria",2008-10-24,0
"1394","Austria",2008-10-25,0
"1395","Austria",2008-10-26,0
"1396","Austria",2008-10-27,0
"1397","Austria",2008-10-28,0
"1398","Austria",2008-10-29,0
"1399","Austria",2008-10-30,0
"1400","Austria",2008-10-31,0
"1401","Austria",2008-11-01,0
"1402","Austria",2008-11-02,0
"1403","Austria",2008-11-03,0
"1404","Austria",2008-11-04,0
"1405","Austria",2008-11-05,0
"1406","Austria",2008-11-06,0
"1407","Austria",2008-11-07,0
"1408","Austria",2008-11-08,0
"1409","Austria",2008-11-09,0
"1410","Austria",2008-11-10,0
"1411","Austria",2008-11-11,0
"1412","Austria",2008-11-12,0
"1413","Austria",2008-11-13,0
"1414","Austria",2008-11-14,0
"1415","Austria",2008-11-15,0
"1416","Austria",2008-11-16,0
"1417","Austria",2008-11-17,0
"1418","Austria",2008-11-18,0
"1419","Austria",2008-11-19,0
"1420","Austria",2008-11-20,0
"1421","Austria",2008-11-21,0
"1422","Austria",2008-11-22,0
"1423","Austria",2008-11-23,0
"1424","Austria",2008-11-24,0
"1425","Austria",2008-11-25,0
"1426","Austria",2008-11-26,0
"1427","Austria",2008-11-27,0
"1428","Austria",2008-11-28,0
"1429","Austria",2008-11-29,0
"1430","Austria",2008-11-30,0
"1431","Austria",2008-12-01,0
"1432","Austria",2008-12-02,0
"1433","Austria",2008-12-03,0
"1434","Austria",2008-12-04,0
"1435","Austria",2008-12-05,0
"1436","Austria",2008-12-06,0
"1437","Austria",2008-12-07,0
"1438","Austria",2008-12-08,0
"1439","Austria",2008-12-09,0
"1440","Austria",2008-12-10,0
"1441","Austria",2008-12-11,0
"1442","Austria",2008-12-12,0
"1443","Austria",2008-12-13,0
"1444","Austria",2008-12-14,0
"1445","Austria",2008-12-15,0
"1446","Austria",2008-12-16,0
"1447","Austria",2008-12-17,0
"1448","Austria",2008-12-18,0
"1449","Austria",2008-12-19,0
"1450","Austria",2008-12-20,0
"1451","Austria",2008-12-21,0
"1452","Austria",2008-12-22,0
"1453","Austria",2008-12-23,0
"1454","Austria",2008-12-24,0
"1455","Austria",2008-12-25,0
"1456","Austria",2008-12-26,0
"1457","Austria",2008-12-27,0
"1458","Austria",2008-12-28,0
"1459","Austria",2008-12-29,0
"1460","Austria",2008-12-30,0
"1461","Austria",2008-12-31,0
"1462","Austria",2009-01-01,0
"1463","Austria",2009-01-02,0
"1464","Austria",2009-01-03,0
"1465","Austria",2009-01-04,0
"1466","Austria",2009-01-05,0
"1467","Austria",2009-01-06,0
"1468","Austria",2009-01-07,0
"1469","Austria",2009-01-08,0
"1470","Austria",2009-01-09,0
"1471","Austria",2009-01-10,0
"1472","Austria",2009-01-11,0
"1473","Austria",2009-01-12,0
"1474","Austria",2009-01-13,0
"1475","Austria",2009-01-14,0
"1476","Austria",2009-01-15,0
"1477","Austria",2009-01-16,0
"1478","Austria",2009-01-17,0
"1479","Austria",2009-01-18,0
"1480","Austria",2009-01-19,0
"1481","Austria",2009-01-20,0
"1482","Austria",2009-01-21,0
"1483","Austria",2009-01-22,0
"1484","Austria",2009-01-23,0
"1485","Austria",2009-01-24,0
"1486","Austria",2009-01-25,0
"1487","Austria",2009-01-26,0
